OptionKey,Symbol,ExpirationDate,AskPrice,AskSize,BidPrice,BidSize,LastPrice,PutCall,StrikePrice,Volume,OpenInterest,UnderlyingPrice,DataDate
SPY2020-09-11P345.002020-08-04,SPY,2020-09-11,16.94,8,16.85,8,17.60,put,345.00,0,1,330.0600,2020-08-04
SPY2020-09-11P346.002020-08-04,SPY,2020-09-11,17.73,8,17.63,8,0,put,346.00,0,0,330.0600,2020-08-04
SPY2020-09-11P347.002020-08-04,SPY,2020-09-11,18.63,50,18.41,14,19.09,put,347.00,0,1,330.0600,2020-08-04
SPY2020-09-11P348.002020-08-04,SPY,2020-09-11,19.47,50,19.25,15,0,put,348.00,0,0,330.0600,2020-08-04
SPY2020-09-11P349.002020-08-04,SPY,2020-09-11,20.32,50,20.09,14,0,put,349.00,0,0,330.0600,2020-08-04
SPY2020-09-11P350.002020-08-04,SPY,2020-09-11,21.20,50,20.96,14,0,put,350.00,0,0,330.0600,2020-08-04
SPY2020-09-11P351.002020-08-04,SPY,2020-09-11,22.08,50,21.85,14,0,put,351.00,0,0,330.0600,2020-08-04
SPY2020-09-11P352.002020-08-04,SPY,2020-09-11,22.99,50,22.75,14,0,put,352.00,0,0,330.0600,2020-08-04
SPY2020-09-11P353.002020-08-04,SPY,2020-09-11,23.90,50,23.66,14,0,put,353.00,0,0,330.0600,2020-08-04
SPY2020-09-11P354.002020-08-04,SPY,2020-09-11,24.83,50,24.58,14,0,put,354.00,0,0,330.0600,2020-08-04
SPY2020-09-11P355.002020-08-04,SPY,2020-09-11,25.76,50,25.51,14,0,put,355.00,0,0,330.0600,2020-08-04
SPY2020-09-11P356.002020-08-04,SPY,2020-09-11,26.71,50,26.46,14,0,put,356.00,0,0,330.0600,2020-08-04
SPY2020-09-11P357.002020-08-04,SPY,2020-09-11,27.66,50,27.40,14,0,put,357.00,0,0,330.0600,2020-08-04
SPY2020-09-11P358.002020-08-04,SPY,2020-09-11,28.61,50,28.35,14,0,put,358.00,0,0,330.0600,2020-08-04
SPY2020-09-11P359.002020-08-04,SPY,2020-09-11,29.57,50,29.31,14,0,put,359.00,0,0,330.0600,2020-08-04
SPY2020-09-11P360.002020-08-04,SPY,2020-09-11,30.54,50,30.28,14,31.14,put,360.00,0,10,330.0600,2020-08-04
SPY2020-09-11P361.002020-08-04,SPY,2020-09-11,31.51,50,31.25,14,0,put,361.00,0,0,330.0600,2020-08-04
SPY2020-09-11P362.002020-08-04,SPY,2020-09-11,32.48,50,32.22,14,0,put,362.00,0,0,330.0600,2020-08-04
SPY2020-09-11P365.002020-08-04,SPY,2020-09-11,35.42,50,35.16,14,0,put,365.00,0,0,330.0600,2020-08-04
SPY2020-09-11P370.002020-08-04,SPY,2020-09-11,40.36,50,40.09,14,0,put,370.00,0,0,330.0600,2020-08-04
SPY2020-09-11P375.002020-08-04,SPY,2020-09-11,45.32,50,45.05,14,0,put,375.00,0,0,330.0600,2020-08-04
SPY2020-09-11P380.002020-08-04,SPY,2020-09-11,50.30,50,50.03,14,0,put,380.00,0,0,330.0600,2020-08-04
SPY2020-09-11P385.002020-08-04,SPY,2020-09-11,55.29,50,55.02,14,55.85,put,385.00,0,2,330.0600,2020-08-04
SPY2020-09-11P390.002020-08-04,SPY,2020-09-11,60.29,50,60.02,14,0,put,390.00,0,0,330.0600,2020-08-04
SPY2020-09-11P395.002020-08-04,SPY,2020-09-11,65.29,50,65.02,14,0,put,395.00,0,0,330.0600,2020-08-04
SPY2020-08-12C160.002020-08-04,SPY,2020-08-12,169.99,10,169.72,50,0,call,160.00,0,0,330.0600,2020-08-04
SPY2020-08-12C165.002020-08-04,SPY,2020-08-12,164.99,10,164.72,50,0,call,165.00,0,0,330.0600,2020-08-04
SPY2020-08-12C170.002020-08-04,SPY,2020-08-12,159.99,10,159.72,50,0,call,170.00,0,0,330.0600,2020-08-04
SPY2020-08-12C175.002020-08-04,SPY,2020-08-12,155.00,10,154.72,50,0,call,175.00,0,0,330.0600,2020-08-04
SPY2020-08-12C180.002020-08-04,SPY,2020-08-12,150.00,10,149.72,50,0,call,180.00,0,0,330.0600,2020-08-04
SPY2020-08-12C185.002020-08-04,SPY,2020-08-12,145.00,10,144.72,50,0,call,185.00,0,0,330.0600,2020-08-04
SPY2020-08-12C190.002020-08-04,SPY,2020-08-12,140.00,10,139.72,50,0,call,190.00,0,0,330.0600,2020-08-04
SPY2020-08-12C195.002020-08-04,SPY,2020-08-12,135.00,10,134.72,50,0,call,195.00,0,0,330.0600,2020-08-04
SPY2020-08-12C200.002020-08-04,SPY,2020-08-12,130.00,10,129.72,50,0,call,200.00,0,0,330.0600,2020-08-04
SPY2020-08-12C205.002020-08-04,SPY,2020-08-12,125.00,10,124.72,50,0,call,205.00,0,0,330.0600,2020-08-04
SPY2020-08-12C210.002020-08-04,SPY,2020-08-12,120.00,10,119.72,50,115.55,call,210.00,0,10,330.0600,2020-08-04
SPY2020-08-12C215.002020-08-04,SPY,2020-08-12,115.00,10,114.72,50,0,call,215.00,0,0,330.0600,2020-08-04
SPY2020-08-12C220.002020-08-04,SPY,2020-08-12,110.00,10,109.72,50,0,call,220.00,0,0,330.0600,2020-08-04
SPY2020-08-12C225.002020-08-04,SPY,2020-08-12,104.99,10,104.72,50,0,call,225.00,0,0,330.0600,2020-08-04
SPY2020-08-12C230.002020-08-04,SPY,2020-08-12,100.00,10,99.72,50,0,call,230.00,0,0,330.0600,2020-08-04
SPY2020-08-12C235.002020-08-04,SPY,2020-08-12,95.00,10,94.72,50,0,call,235.00,0,0,330.0600,2020-08-04
SPY2020-08-12C240.002020-08-04,SPY,2020-08-12,90.00,10,89.72,50,0,call,240.00,0,0,330.0600,2020-08-04
SPY2020-08-12C245.002020-08-04,SPY,2020-08-12,85.00,10,84.72,50,75.66,call,245.00,0,20,330.0600,2020-08-04
SPY2020-08-12C250.002020-08-04,SPY,2020-08-12,80.00,200,79.74,200,0,call,250.00,0,0,330.0600,2020-08-04
SPY2020-08-12C255.002020-08-04,SPY,2020-08-12,75.00,200,74.74,200,0,call,255.00,0,0,330.0600,2020-08-04
SPY2020-08-12C260.002020-08-04,SPY,2020-08-12,70.00,200,69.77,200,0,call,260.00,0,0,330.0600,2020-08-04
SPY2020-08-12C265.002020-08-04,SPY,2020-08-12,65.00,200,64.77,200,0,call,265.00,0,0,330.0600,2020-08-04
SPY2020-08-12C270.002020-08-04,SPY,2020-08-12,60.01,200,59.78,200,0,call,270.00,0,0,330.0600,2020-08-04
SPY2020-08-12C275.002020-08-04,SPY,2020-08-12,55.02,200,54.79,200,53.97,call,275.00,0,205,330.0600,2020-08-04
SPY2020-08-12C280.002020-08-04,SPY,2020-08-12,50.03,200,49.79,200,0,call,280.00,0,0,330.0600,2020-08-04
SPY2020-08-12C283.002020-08-04,SPY,2020-08-12,47.03,50,46.85,50,40.86,call,283.00,0,0,330.0600,2020-08-04
SPY2020-08-12C284.002020-08-04,SPY,2020-08-12,46.03,50,45.85,50,43.39,call,284.00,0,10,330.0600,2020-08-04
SPY2020-08-12C285.002020-08-04,SPY,2020-08-12,45.04,200,44.80,200,33.32,call,285.00,0,1,330.0600,2020-08-04
SPY2020-08-12C286.002020-08-04,SPY,2020-08-12,44.03,50,43.80,50,0,call,286.00,0,0,330.0600,2020-08-04
SPY2020-08-12C287.002020-08-04,SPY,2020-08-12,43.04,50,42.86,50,0,call,287.00,0,0,330.0600,2020-08-04
SPY2020-08-12C288.002020-08-04,SPY,2020-08-12,41.99,50,41.86,50,0,call,288.00,0,0,330.0600,2020-08-04
SPY2020-08-12C289.002020-08-04,SPY,2020-08-12,41.03,50,40.87,50,0,call,289.00,0,0,330.0600,2020-08-04
SPY2020-08-12C290.002020-08-04,SPY,2020-08-12,40.01,200,39.85,200,32.31,call,290.00,0,2,330.0600,2020-08-04
SPY2020-08-12C291.002020-08-04,SPY,2020-08-12,39.00,50,38.88,50,0,call,291.00,0,0,330.0600,2020-08-04
SPY2020-08-12C292.002020-08-04,SPY,2020-08-12,38.01,50,37.87,50,31.17,call,292.00,0,5,330.0600,2020-08-04
SPY2020-08-12C293.002020-08-04,SPY,2020-08-12,37.04,50,36.89,50,0,call,293.00,0,0,330.0600,2020-08-04
SPY2020-08-12C294.002020-08-04,SPY,2020-08-12,36.02,50,35.88,50,32.18,call,294.00,0,7,330.0600,2020-08-04
SPY2020-08-12C295.002020-08-04,SPY,2020-08-12,35.02,99,34.90,105,27.15,call,295.00,0,15,330.0600,2020-08-04
SPY2020-08-12C296.002020-08-04,SPY,2020-08-12,34.03,50,33.86,50,28.11,call,296.00,0,21,330.0600,2020-08-04
SPY2020-08-12C297.002020-08-04,SPY,2020-08-12,33.04,50,32.89,50,22.43,call,297.00,0,3,330.0600,2020-08-04
SPY2020-08-12C298.002020-08-04,SPY,2020-08-12,32.04,50,31.92,50,24.01,call,298.00,0,66,330.0600,2020-08-04
SPY2020-08-12C299.002020-08-04,SPY,2020-08-12,31.09,50,30.89,50,30.48,call,299.00,0,70,330.0600,2020-08-04
SPY2020-08-12C300.002020-08-04,SPY,2020-08-12,30.10,200,29.91,200,28.97,call,300.00,2,94,330.0600,2020-08-04
SPY2020-08-12C301.002020-08-04,SPY,2020-08-12,29.06,50,28.93,50,24.63,call,301.00,0,29,330.0600,2020-08-04
SPY2020-08-12C302.002020-08-04,SPY,2020-08-12,28.08,50,27.93,50,20.40,call,302.00,0,34,330.0600,2020-08-04
SPY2020-08-12C303.002020-08-04,SPY,2020-08-12,27.09,50,26.95,50,20.69,call,303.00,0,130,330.0600,2020-08-04
SPY2020-08-12C304.002020-08-04,SPY,2020-08-12,26.12,50,25.93,50,25.55,call,304.00,1,15,330.0600,2020-08-04
SPY2020-08-12C305.002020-08-04,SPY,2020-08-12,25.12,200,24.98,200,19.00,call,305.00,0,57,330.0600,2020-08-04
SPY2020-08-12C306.002020-08-04,SPY,2020-08-12,24.15,50,24.01,50,23.69,call,306.00,0,31,330.0600,2020-08-04
SPY2020-08-12C307.002020-08-04,SPY,2020-08-12,23.16,50,22.98,50,21.41,call,307.00,0,41,330.0600,2020-08-04
SPY2020-08-12C308.002020-08-04,SPY,2020-08-12,22.16,50,22.01,50,20.60,call,308.00,1,27,330.0600,2020-08-04
SPY2020-08-12C309.002020-08-04,SPY,2020-08-12,21.22,50,21.07,50,19.80,call,309.00,0,117,330.0600,2020-08-04
SPY2020-08-12C310.002020-08-04,SPY,2020-08-12,20.22,200,20.10,128,19.32,call,310.00,11,947,330.0600,2020-08-04
SPY2020-08-12C311.002020-08-04,SPY,2020-08-12,19.24,50,19.14,50,17.99,call,311.00,3,278,330.0600,2020-08-04
SPY2020-08-12C312.002020-08-04,SPY,2020-08-12,18.31,50,18.14,50,17.20,call,312.00,3,162,330.0600,2020-08-04
SPY2020-08-12C313.002020-08-04,SPY,2020-08-12,17.33,50,17.22,50,16.87,call,313.00,1,441,330.0600,2020-08-04
SPY2020-08-12C314.002020-08-04,SPY,2020-08-12,16.41,50,16.24,50,15.72,call,314.00,1,400,330.0600,2020-08-04
SPY2020-08-12C315.002020-08-04,SPY,2020-08-12,15.42,93,15.32,121,15.33,call,315.00,2,107,330.0600,2020-08-04
SPY2020-08-12C316.002020-08-04,SPY,2020-08-12,14.49,50,14.39,70,12.98,call,316.00,36,386,330.0600,2020-08-04
SPY2020-08-12C317.002020-08-04,SPY,2020-08-12,13.56,50,13.47,70,13.14,call,317.00,6,506,330.0600,2020-08-04
SPY2020-08-12C318.002020-08-04,SPY,2020-08-12,12.65,50,12.56,70,12.55,call,318.00,43,473,330.0600,2020-08-04
SPY2020-08-12C319.002020-08-04,SPY,2020-08-12,11.74,50,11.66,70,10.81,call,319.00,17,524,330.0600,2020-08-04
SPY2020-08-12C320.002020-08-04,SPY,2020-08-12,10.85,68,10.77,70,10.15,call,320.00,61,1196,330.0600,2020-08-04
SPY2020-08-12C321.002020-08-04,SPY,2020-08-12,9.98,50,9.90,70,8.75,call,321.00,55,1855,330.0600,2020-08-04
SPY2020-08-12C322.002020-08-04,SPY,2020-08-12,9.12,50,9.04,70,8.33,call,322.00,26,393,330.0600,2020-08-04
SPY2020-08-12C323.002020-08-04,SPY,2020-08-12,8.28,50,8.21,70,8.36,call,323.00,45,283,330.0600,2020-08-04
SPY2020-08-12C324.002020-08-04,SPY,2020-08-12,7.47,70,7.39,70,6.85,call,324.00,32,767,330.0600,2020-08-04
SPY2020-08-12C325.002020-08-04,SPY,2020-08-12,6.67,10,6.62,18,6.28,call,325.00,49,654,330.0600,2020-08-04
SPY2020-08-12C326.002020-08-04,SPY,2020-08-12,5.90,20,5.86,35,5.59,call,326.00,1780,531,330.0600,2020-08-04
SPY2020-08-12C327.002020-08-04,SPY,2020-08-12,5.17,30,5.14,30,5.09,call,327.00,555,1213,330.0600,2020-08-04
SPY2020-08-12C328.002020-08-04,SPY,2020-08-12,4.48,40,4.44,48,4.50,call,328.00,639,687,330.0600,2020-08-04
SPY2020-08-12C329.002020-08-04,SPY,2020-08-12,3.83,89,3.80,40,3.80,call,329.00,1737,1028,330.0600,2020-08-04
SPY2020-08-12C330.002020-08-04,SPY,2020-08-12,3.23,280,3.20,70,3.29,call,330.00,1441,1457,330.0600,2020-08-04
SPY2020-08-12C331.002020-08-04,SPY,2020-08-12,2.68,95,2.65,187,2.65,call,331.00,1495,528,330.0600,2020-08-04
SPY2020-08-12C332.002020-08-04,SPY,2020-08-12,2.19,267,2.16,244,2.19,call,332.00,619,566,330.0600,2020-08-04
SPY2020-08-12C333.002020-08-04,SPY,2020-08-12,1.76,960,1.73,226,1.78,call,333.00,348,924,330.0600,2020-08-04
SPY2020-08-12C334.002020-08-04,SPY,2020-08-12,1.38,158,1.36,848,1.37,call,334.00,789,1747,330.0600,2020-08-04
SPY2020-08-12C335.002020-08-04,SPY,2020-08-12,1.07,1893,1.05,963,1.08,call,335.00,626,1605,330.0600,2020-08-04
SPY2020-08-12C336.002020-08-04,SPY,2020-08-12,0.81,1833,0.79,1996,0.79,call,336.00,260,400,330.0600,2020-08-04
SPY2020-08-12C337.002020-08-04,SPY,2020-08-12,0.61,3777,0.59,1601,0.62,call,337.00,161,896,330.0600,2020-08-04
SPY2020-08-12C338.002020-08-04,SPY,2020-08-12,0.45,3998,0.43,3062,0.43,call,338.00,234,385,330.0600,2020-08-04
SPY2020-08-12C339.002020-08-04,SPY,2020-08-12,0.33,3658,0.31,6964,0.32,call,339.00,194,770,330.0600,2020-08-04
SPY2020-08-12C340.002020-08-04,SPY,2020-08-12,0.24,5263,0.22,9570,0.22,call,340.00,323,885,330.0600,2020-08-04
SPY2020-08-12C341.002020-08-04,SPY,2020-08-12,0.17,3879,0.16,6330,0.15,call,341.00,53,443,330.0600,2020-08-04
SPY2020-08-12C342.002020-08-04,SPY,2020-08-12,0.13,6706,0.12,234,0.12,call,342.00,260,248,330.0600,2020-08-04
SPY2020-08-12C343.002020-08-04,SPY,2020-08-12,0.09,3895,0.08,6570,0.10,call,343.00,11,90,330.0600,2020-08-04
SPY2020-08-12C344.002020-08-04,SPY,2020-08-12,0.07,6097,0.06,6256,0.06,call,344.00,7,159,330.0600,2020-08-04
SPY2020-08-12C345.002020-08-04,SPY,2020-08-12,0.05,2491,0.04,6859,0.06,call,345.00,13,240,330.0600,2020-08-04
SPY2020-08-12C346.002020-08-04,SPY,2020-08-12,0.04,5355,0.03,6446,0.04,call,346.00,31,52,330.0600,2020-08-04
SPY2020-08-12C347.002020-08-04,SPY,2020-08-12,0.03,4925,0.02,7163,0.03,call,347.00,1,267,330.0600,2020-08-04
SPY2020-08-12C348.002020-08-04,SPY,2020-08-12,0.03,7375,0.02,8990,0.02,call,348.00,130,30,330.0600,2020-08-04
SPY2020-08-12C349.002020-08-04,SPY,2020-08-12,0.02,5131,0.01,7386,0.02,call,349.00,2,24,330.0600,2020-08-04
SPY2020-08-12C350.002020-08-04,SPY,2020-08-12,0.02,7111,0.01,6025,0.01,call,350.00,2,219,330.0600,2020-08-04
SPY2020-08-12C351.002020-08-04,SPY,2020-08-12,0.02,7198,0.01,5675,0.02,call,351.00,0,1,330.0600,2020-08-04
SPY2020-08-12C352.002020-08-04,SPY,2020-08-12,0.01,1595,0,0,0.02,call,352.00,0,9,330.0600,2020-08-04
SPY2020-08-12C353.002020-08-04,SPY,2020-08-12,0.01,6803,0,0,0.01,call,353.00,129,24,330.0600,2020-08-04
SPY2020-08-12C354.002020-08-04,SPY,2020-08-12,0.01,5940,0,0,0,call,354.00,13,0,330.0600,2020-08-04
SPY2020-08-12C355.002020-08-04,SPY,2020-08-12,0.01,6123,0,0,0.01,call,355.00,2,96,330.0600,2020-08-04
SPY2020-08-12C356.002020-08-04,SPY,2020-08-12,0.01,6591,0,0,0,call,356.00,0,24,330.0600,2020-08-04
SPY2020-08-12C357.002020-08-04,SPY,2020-08-12,0.01,6905,0,0,0,call,357.00,0,50,330.0600,2020-08-04
SPY2020-08-12C358.002020-08-04,SPY,2020-08-12,0.01,6965,0,0,0,call,358.00,0,27,330.0600,2020-08-04
SPY2020-08-12C360.002020-08-04,SPY,2020-08-12,0.01,7325,0,0,0,call,360.00,0,121,330.0600,2020-08-04
SPY2020-08-12C365.002020-08-04,SPY,2020-08-12,0.01,7393,0,0,0,call,365.00,0,48,330.0600,2020-08-04
SPY2020-08-12C370.002020-08-04,SPY,2020-08-12,0.01,7483,0,0,0,call,370.00,0,24,330.0600,2020-08-04
SPY2020-08-12C375.002020-08-04,SPY,2020-08-12,0.01,7483,0,0,0,call,375.00,0,0,330.0600,2020-08-04
SPY2020-08-12C380.002020-08-04,SPY,2020-08-12,0.01,7483,0,0,0,call,380.00,0,1,330.0600,2020-08-04
SPY2020-08-12C385.002020-08-04,SPY,2020-08-12,0.01,7483,0,0,0,call,385.00,0,217,330.0600,2020-08-04
SPY2020-08-12C390.002020-08-04,SPY,2020-08-12,0.01,7574,0,0,0,call,390.00,0,0,330.0600,2020-08-04
SPY2020-08-12P160.002020-08-04,SPY,2020-08-12,0.01,5277,0,0,0,put,160.00,0,156,330.0600,2020-08-04
SPY2020-08-12P165.002020-08-04,SPY,2020-08-12,0.01,5047,0,0,0,put,165.00,0,0,330.0600,2020-08-04
SPY2020-08-12P170.002020-08-04,SPY,2020-08-12,0.01,4921,0,0,0,put,170.00,0,10,330.0600,2020-08-04
SPY2020-08-12P175.002020-08-04,SPY,2020-08-12,0.01,4865,0,0,0,put,175.00,0,0,330.0600,2020-08-04
SPY2020-08-12P180.002020-08-04,SPY,2020-08-12,0.01,4873,0,0,0,put,180.00,0,0,330.0600,2020-08-04
SPY2020-08-12P185.002020-08-04,SPY,2020-08-12,0.01,4952,0,0,0,put,185.00,0,310,330.0600,2020-08-04
SPY2020-08-12P190.002020-08-04,SPY,2020-08-12,0.01,4163,0,0,0,put,190.00,0,328,330.0600,2020-08-04
SPY2020-08-12P195.002020-08-04,SPY,2020-08-12,0.01,5438,0,0,0,put,195.00,0,120,330.0600,2020-08-04
SPY2020-08-12P200.002020-08-04,SPY,2020-08-12,0.01,5629,0,0,0,put,200.00,0,912,330.0600,2020-08-04
SPY2020-08-12P205.002020-08-04,SPY,2020-08-12,0.01,5370,0,0,0,put,205.00,0,179,330.0600,2020-08-04
SPY2020-08-12P210.002020-08-04,SPY,2020-08-12,0.02,7023,0.01,260,0,put,210.00,0,106,330.0600,2020-08-04
SPY2020-08-12P215.002020-08-04,SPY,2020-08-12,0.02,16798,0.01,600,0,put,215.00,0,110,330.0600,2020-08-04
SPY2020-08-12P220.002020-08-04,SPY,2020-08-12,0.02,16702,0.01,4020,0,put,220.00,0,156,330.0600,2020-08-04
SPY2020-08-12P225.002020-08-04,SPY,2020-08-12,0.02,16453,0.01,4020,0.01,put,225.00,2,131,330.0600,2020-08-04
SPY2020-08-12P230.002020-08-04,SPY,2020-08-12,0.02,16392,0.01,3960,0.02,put,230.00,1,320,330.0600,2020-08-04
SPY2020-08-12P235.002020-08-04,SPY,2020-08-12,0.02,15848,0.01,4554,0.01,put,235.00,1,751,330.0600,2020-08-04
SPY2020-08-12P240.002020-08-04,SPY,2020-08-12,0.02,14477,0.01,4507,0.02,put,240.00,0,245,330.0600,2020-08-04
SPY2020-08-12P245.002020-08-04,SPY,2020-08-12,0.02,9947,0.01,6810,0.02,put,245.00,1,590,330.0600,2020-08-04
SPY2020-08-12P250.002020-08-04,SPY,2020-08-12,0.03,7054,0.02,260,0.02,put,250.00,0,138,330.0600,2020-08-04
SPY2020-08-12P255.002020-08-04,SPY,2020-08-12,0.03,15817,0.02,1850,0.02,put,255.00,1,90,330.0600,2020-08-04
SPY2020-08-12P260.002020-08-04,SPY,2020-08-12,0.03,13778,0.02,6370,0.08,put,260.00,0,506,330.0600,2020-08-04
SPY2020-08-12P265.002020-08-04,SPY,2020-08-12,0.04,15683,0.03,260,0.03,put,265.00,481,328,330.0600,2020-08-04
SPY2020-08-12P270.002020-08-04,SPY,2020-08-12,0.04,12112,0.03,6094,0.04,put,270.00,30,663,330.0600,2020-08-04
SPY2020-08-12P275.002020-08-04,SPY,2020-08-12,0.05,6935,0.04,6630,0.04,put,275.00,2,1035,330.0600,2020-08-04
SPY2020-08-12P280.002020-08-04,SPY,2020-08-12,0.06,14218,0.05,3170,0.04,put,280.00,20,397,330.0600,2020-08-04
SPY2020-08-12P283.002020-08-04,SPY,2020-08-12,0.06,2956,0.05,6580,0.06,put,283.00,20,650,330.0600,2020-08-04
SPY2020-08-12P284.002020-08-04,SPY,2020-08-12,0.07,14042,0.06,4297,0.06,put,284.00,2,82,330.0600,2020-08-04
SPY2020-08-12P285.002020-08-04,SPY,2020-08-12,0.07,11642,0.06,4169,0.07,put,285.00,10,152,330.0600,2020-08-04
SPY2020-08-12P286.002020-08-04,SPY,2020-08-12,0.07,8406,0.06,5480,0.28,put,286.00,0,197,330.0600,2020-08-04
SPY2020-08-12P287.002020-08-04,SPY,2020-08-12,0.07,1440,0.06,6465,0.07,put,287.00,10,158,330.0600,2020-08-04
SPY2020-08-12P288.002020-08-04,SPY,2020-08-12,0.08,6743,0.07,3451,0.25,put,288.00,0,104,330.0600,2020-08-04
SPY2020-08-12P289.002020-08-04,SPY,2020-08-12,0.08,4176,0.07,5415,0.07,put,289.00,3,80,330.0600,2020-08-04
SPY2020-08-12P290.002020-08-04,SPY,2020-08-12,0.09,6908,0.08,2391,0.09,put,290.00,300,1550,330.0600,2020-08-04
SPY2020-08-12P291.002020-08-04,SPY,2020-08-12,0.09,5123,0.08,4450,0.08,put,291.00,10,862,330.0600,2020-08-04
SPY2020-08-12P292.002020-08-04,SPY,2020-08-12,0.09,1340,0.08,6080,0.22,put,292.00,0,201,330.0600,2020-08-04
SPY2020-08-12P293.002020-08-04,SPY,2020-08-12,0.10,4924,0.09,4125,0.11,put,293.00,3,202,330.0600,2020-08-04
SPY2020-08-12P294.002020-08-04,SPY,2020-08-12,0.10,1265,0.09,6322,0.10,put,294.00,3,105,330.0600,2020-08-04
SPY2020-08-12P295.002020-08-04,SPY,2020-08-12,0.11,4864,0.10,4181,0.12,put,295.00,3,311,330.0600,2020-08-04
SPY2020-08-12P296.002020-08-04,SPY,2020-08-12,0.11,991,0.10,5233,0.15,put,296.00,0,831,330.0600,2020-08-04
SPY2020-08-12P297.002020-08-04,SPY,2020-08-12,0.12,4595,0.11,4647,0.13,put,297.00,11,524,330.0600,2020-08-04
SPY2020-08-12P298.002020-08-04,SPY,2020-08-12,0.13,4854,0.12,3176,0.18,put,298.00,0,381,330.0600,2020-08-04
SPY2020-08-12P299.002020-08-04,SPY,2020-08-12,0.13,890,0.12,4925,0.18,put,299.00,0,388,330.0600,2020-08-04
SPY2020-08-12P300.002020-08-04,SPY,2020-08-12,0.14,3531,0.13,3810,0.16,put,300.00,83,1502,330.0600,2020-08-04
SPY2020-08-12P301.002020-08-04,SPY,2020-08-12,0.15,4958,0.14,3980,0.16,put,301.00,21,245,330.0600,2020-08-04
SPY2020-08-12P302.002020-08-04,SPY,2020-08-12,0.16,4520,0.15,3458,0.19,put,302.00,3,547,330.0600,2020-08-04
SPY2020-08-12P303.002020-08-04,SPY,2020-08-12,0.17,4506,0.16,3384,0.18,put,303.00,50,1090,330.0600,2020-08-04
SPY2020-08-12P304.002020-08-04,SPY,2020-08-12,0.18,3863,0.17,3667,0.20,put,304.00,14,552,330.0600,2020-08-04
SPY2020-08-12P305.002020-08-04,SPY,2020-08-12,0.20,7995,0.19,1178,0.21,put,305.00,346,1369,330.0600,2020-08-04
SPY2020-08-12P306.002020-08-04,SPY,2020-08-12,0.21,3773,0.20,4279,0.21,put,306.00,41,769,330.0600,2020-08-04
SPY2020-08-12P307.002020-08-04,SPY,2020-08-12,0.23,4478,0.22,2404,0.25,put,307.00,1,633,330.0600,2020-08-04
SPY2020-08-12P308.002020-08-04,SPY,2020-08-12,0.25,4416,0.24,2313,0.26,put,308.00,77,1458,330.0600,2020-08-04
SPY2020-08-12P309.002020-08-04,SPY,2020-08-12,0.27,1875,0.26,4735,0.28,put,309.00,43,1183,330.0600,2020-08-04
SPY2020-08-12P310.002020-08-04,SPY,2020-08-12,0.30,3186,0.29,2674,0.30,put,310.00,239,877,330.0600,2020-08-04
SPY2020-08-12P311.002020-08-04,SPY,2020-08-12,0.33,1755,0.32,3851,0.34,put,311.00,51,412,330.0600,2020-08-04
SPY2020-08-12P312.002020-08-04,SPY,2020-08-12,0.37,2953,0.36,2968,0.39,put,312.00,94,551,330.0600,2020-08-04
SPY2020-08-12P313.002020-08-04,SPY,2020-08-12,0.41,330,0.40,3461,0.54,put,313.00,75,620,330.0600,2020-08-04
SPY2020-08-12P314.002020-08-04,SPY,2020-08-12,0.46,353,0.45,3245,0.45,put,314.00,461,604,330.0600,2020-08-04
SPY2020-08-12P315.002020-08-04,SPY,2020-08-12,0.52,2491,0.51,2291,0.51,put,315.00,228,776,330.0600,2020-08-04
SPY2020-08-12P316.002020-08-04,SPY,2020-08-12,0.58,134,0.57,2761,0.57,put,316.00,73,431,330.0600,2020-08-04
SPY2020-08-12P317.002020-08-04,SPY,2020-08-12,0.66,2508,0.65,1586,0.65,put,317.00,333,662,330.0600,2020-08-04
SPY2020-08-12P318.002020-08-04,SPY,2020-08-12,0.74,120,0.73,3438,0.73,put,318.00,144,886,330.0600,2020-08-04
SPY2020-08-12P319.002020-08-04,SPY,2020-08-12,0.84,231,0.83,1499,0.84,put,319.00,176,446,330.0600,2020-08-04
SPY2020-08-12P320.002020-08-04,SPY,2020-08-12,0.95,134,0.94,1319,0.94,put,320.00,1202,1182,330.0600,2020-08-04
SPY2020-08-12P321.002020-08-04,SPY,2020-08-12,1.08,281,1.07,471,1.08,put,321.00,126,1438,330.0600,2020-08-04
SPY2020-08-12P322.002020-08-04,SPY,2020-08-12,1.22,114,1.21,1380,1.18,put,322.00,428,1058,330.0600,2020-08-04
SPY2020-08-12P323.002020-08-04,SPY,2020-08-12,1.38,84,1.37,1361,1.37,put,323.00,500,1595,330.0600,2020-08-04
SPY2020-08-12P324.002020-08-04,SPY,2020-08-12,1.57,114,1.56,430,1.54,put,324.00,730,1790,330.0600,2020-08-04
SPY2020-08-12P325.002020-08-04,SPY,2020-08-12,1.78,95,1.77,70,1.75,put,325.00,1816,1545,330.0600,2020-08-04
SPY2020-08-12P326.002020-08-04,SPY,2020-08-12,2.02,86,2.00,448,1.97,put,326.00,983,450,330.0600,2020-08-04
SPY2020-08-12P327.002020-08-04,SPY,2020-08-12,2.30,296,2.27,337,2.28,put,327.00,760,588,330.0600,2020-08-04
SPY2020-08-12P328.002020-08-04,SPY,2020-08-12,2.61,271,2.58,300,2.58,put,328.00,3344,467,330.0600,2020-08-04
